CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,workload.appname
10.51,0,0.3,0,3.1,0.05,0,0,13.96,14.73,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.06,2,1,0,0,0,31380316,9005864,12641588,16379900,12,0,0.859,85.087,30.81,-1,-1,1,0.859,0,0,0,38735,4715,0,13,4,0,4733,5,1691,1.58,0.85,0,memory stress
10.28,0,0.15,0,3.11,0.15,0,0,13.69,14.48,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.19,3,3,0,0,0,31380316,9009120,12644844,16379900,12,0,0.861,84.944,30.729,-1,-1,1,0.861,0,0,0,38245,4755,0,13,5,0,4748,3,1694,1.58,0.85,0,memory stress
10.66,0,0.2,0,3.05,0.15,0,0,14.06,14.79,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,1,1,0,0,0,31380316,9004668,12640392,16379900,16,0,0.847,85.329,31.007,-1,-1,1,0.847,0,0,0,37168,5303,0,14,3,0,5309,6,1695,1.61,0.87,0,memory stress
10.52,0,0.2,0,3.19,0.35,0,0,14.26,15.03,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.19,4,3,0,0,0,31380316,9005092,12640816,16379900,20,0,3.001,67.416,5.03,-1,-1,1,3.001,0,0,0,38129,4593,0,14,5,0,4539,2,1691,1.61,0.87,0,memory stress
9.73,0,0.95,0,3.06,0.05,0,0,13.79,13.71,0,0,0,0,0,0,0,0,0,0,0,0,1.08,9.43,15,15,0.08,0,0,31380316,9009376,12645100,16379900,24,0,1.22,77.16,12.476,-1,-1,1,1.22,0,0,0,38366,5236,0,14,2,1,5146,2,1692,1.61,0.87,0,memory stress
9.83,0,0.85,0,3.04,0.25,0,0,13.97,14.67,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.37,3,5,0,0,0,31380316,11551376,15187100,16379900,24,0,1.217,76.781,12.383,-1,-1,1,1.217,0,0,0,38850,5158,0,14,4,2,5171,3,1689,1.61,0.87,0,memory stress
10.48,0,0.25,0.05,2.96,0.1,0,0,13.79,14.58,0,40,0,0.32,0,2.44,0,8.21,0,3.62,1.5,0.13,4.68,0.64,7,6,0.04,0,0,31380316,9533372,13169096,16379900,36,0,1.5,68.049,9.103,-1,-1,1,1.5,0,0,328,38527,5222,0,14,5,1,5268,2,1689,1.64,0.89,0,memory stress
10.53,0,0.25,0,2.91,0,0,0,13.69,14.43,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.19,3,3,0,0,0,31380316,9531712,13167436,16379900,36,0,1.477,67.568,9.197,-1,-1,1,1.477,0,0,0,37874,5114,0,13,3,0,5130,2,1689,1.64,0.89,0,memory stress
10.19,0,0.1,0,3.06,0.2,0,0,13.55,14.22,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.19,3,3,0,0,0,31380316,9537144,13172860,16379900,40,0,3.736,40.758,1.166,-1,-1,1,3.736,0,0,0,37656,4935,0,13,5,0,4902,4,1691,1.64,0.89,0,memory stress
9.63,0,1.1,0,2.86,0.1,0,0,13.69,14.37,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.48,4,6,0,0,0,31380316,9534312,13170032,16379900,40,0,1.885,53.678,2.953,-1,-1,1,1.885,0,0,0,35997,5405,0,14,3,6,5356,2,1692,1.64,0.89,0,memory stress
9.75,0,0.9,0,3.15,0.25,0,0,14.05,14.05,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,1,1,0,0,0,31380316,12097544,15733264,16379900,60,0,1.868,54.294,2.933,-1,-1,1,1.868,0,0,0,38063,4686,0,14,5,0,4699,3,1690,1.67,0.9,0,memory stress
10.48,0,0.15,0,2.91,0.1,0,0,13.64,14.32,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.32,5,5,0,0,0,31380316,10053872,13689592,16379900,752,0,2.256,38.251,1.496,-1,-1,1,2.256,0,0,0,37886,4839,0,13,3,0,4870,2,1692,1.67,0.9,0,memory stress
10.47,0,0.25,0,2.85,0.15,0,0,13.72,14.42,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.13,2,2,0,0,0,31380316,10057684,13693404,16379900,852,0,2.221,37.074,1.461,-1,-1,1,2.221,0,0,0,37992,4696,0,13,3,0,4661,4,1692,1.67,0.9,0,memory stress
10.59,0,0.3,0,3.1,0.1,0,0,14.09,14.05,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.19,3,3,0,0,0,31380316,10056568,13692288,16379900,852,0,2.145,36.437,1.526,-1,-1,1,2.145,0,0,0,37955,5782,0,14,3,6,5772,3,1689,1.67,0.9,0,memory stress
8.98,0,1.9,0,3.04,0.15,0,0,14.07,14.87,0,38,0,0.88,0,0,0,23.72,0,1.47,3,0.05,4.79,1.25,9,10,0.04,0,0,31380316,10054540,13690260,16379900,852,0,2.723,62.103,5.159,-1,-1,1,2.723,0,0,50,38873,5232,0,14,2,2,5218,5,1689,1.7,0.92,0,memory stress
