CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,workload.type,workload.appname
0.76,0,0.3,0,2.78,0.35,0,0,4.19,4.19,0,33,0,0.44,0,2.94,0,13.7,0,0.21,0.3,0,1222551.32,1222551.32,38261,38261,0,0,0,31380316,18440408,22076072,16379900,452,0,0.842,7.584,3.134,-1,-1,1,0.842,0,0,452,38627,20762,0,4,1,22,20703,3,1693,0.65,0.61,0,throughput_performance,net stress
0.91,0,0.2,0,2.58,0.3,0,0,3.99,4,0,0,0,0,0,0,0,0,0,0,0,0,1222861.9,1222861.9,44377,44377,0,0,0,31380316,18461516,22097192,16379900,708,0,0.893,8.135,3.077,-1,-1,1,0.893,0,0,0,39980,31836,0,4,0,0,31779,2,1696,0.65,0.61,0,throughput_performance,net stress
0.76,0,0.3,0,2.97,0.35,0,0,4.38,4.39,0,0,0,0,0,0,0,0,0,0,0,0,1222966.32,1222966.32,43910,43910,0,0,0,31380316,18465048,22100728,16379900,716,0,0.903,8.787,3.265,-1,-1,1,0.903,0,0,0,38974,27183,0,4,1,2,27177,2,1698,0.65,0.61,0,throughput_performance,net stress
0.97,0,0.41,0.05,2.69,0.31,0,0,4.38,4.37,0,44,0,0.39,0,6.38,0,9.06,0,3.3,1.5,0.13,1222841.75,1222841.75,38939,38939,0,0,0,31380316,18457416,22093096,16379900,724,0,0.834,13.828,4.355,-1,-1,1,0.834,0,0,398,40797,24457,0,5,1,27,24394,0,1697,0.65,0.61,0,throughput_performance,net stress
0.71,0,0.25,0.05,3.09,0.3,0,0,4.35,4.35,0,13,0,0.72,0,7.14,0,56.92,0,2.77,1,0.03,1222828.38,1222828.38,43717,43717,0,0,0,31380316,18454728,22090408,16379900,740,0,0.873,7.928,3.09,-1,-1,1,0.873,0,0,740,38673,27509,0,5,0,21,27459,4,1696,0.6,0.6,0,throughput_performance,net stress
0.76,0,0.25,0,3.25,0.61,0,0,4.87,4.86,0,0,0,0,0,0,0,0,0,0,0,0,1223136.7,1223136.7,47266,47266,0,0,0,31380316,18456520,22092200,16379900,12,0,0.787,11.503,2.951,-1,-1,1,0.787,0,0,0,40623,36863,0,5,3,0,36843,0,1693,0.6,0.6,0,throughput_performance,net stress
1.52,0,0.2,0,3.24,0.35,0,0,5.31,5.31,0,0,0,0,0,0,0,0,0,0,0,0,1222998.77,1222998.77,44536,44536,0,0,0,31380316,18467540,22103224,16379900,20,0,1.056,10.44,3.122,-1,-1,1,1.056,0,0,0,41145,26831,0,5,0,0,26783,2,1696,0.6,0.6,0,throughput_performance,net stress
1.42,0,0.51,0,3.36,0.36,0,0,5.65,5.63,0,0,0,0,0,0,0,0,0,0,0,0,1222444.46,1222444.46,42306,42306,0,0,0,31380316,18466180,22101856,16379900,24,0,0.958,16.732,4.034,-1,-1,1,0.958,0,0,0,40286,25773,0,5,4,27,25786,0,1695,0.6,0.6,0,throughput_performance,net stress
1.06,0,0.25,0,2.79,0.51,0,0,4.61,4.61,0,3,0,0.02,0,0,0,6.33,0,5,1.6,0.01,1222823.88,1222823.88,41107,41107,0,0,0,31380316,18460492,22096184,16379900,32,0,0.848,11.731,4.389,-1,-1,1,0.848,0,0,19,40759,28559,0,5,0,21,28540,1,1694,0.55,0.59,0,throughput_performance,net stress
0.71,0,0.4,0,3.29,0.25,0,0,4.65,4.65,0,0,0,0,0,0,0,0,0,0,0,0,1222648.15,1222648.15,40167,40167,0,0,0,31380316,18457940,22093620,16379900,32,0,0.852,9.689,3.969,-1,-1,1,0.852,0,0,0,40070,22819,0,5,1,1,22801,0,1693,0.55,0.59,0,throughput_performance,net stress
1.27,0,0.2,0,3.19,0.51,0,0,5.17,5.16,0,0,0,0,0,0,0,0,0,0,0,0,1223005.15,1223005.15,44646,44646,0,0,0,31380316,18457016,22092708,16379900,40,0,0.889,14.08,5.277,-1,-1,1,0.889,0,0,0,40270,29367,0,5,1,0,29336,0,1693,0.55,0.59,0,throughput_performance,net stress
1.21,0,0.4,0,3.59,0.61,0,0,5.81,5.82,0,0,0,0,0,0,0,0,0,0,0,0,1222661.74,1222661.74,45454,45454,0,0,0,31380316,18456796,22092488,16379900,52,0,0.809,24.298,4.952,-1,-1,1,0.809,0,0,0,40315,31048,0,6,2,28,30997,1,1695,0.55,0.59,0,throughput_performance,net stress
0.66,0,0.15,0,3.76,0.51,0,0,5.08,5.07,0,0,0,0,0,0,0,0,0,0,0,0,1223352.3,1223352.3,45211,45211,0,0,0,31380316,18440492,22076184,16379900,68,0,0.766,18.688,3.526,-1,-1,1,0.766,0,0,0,40250,28341,0,5,2,0,28334,3,1693,0.51,0.58,0,throughput_performance,net stress
0.76,0,0.2,0,3.43,0.3,0,0,4.69,4.69,0,0,0,0,0,0,0,0,0,0,0,0,1223467.26,1223467.26,43695,43695,0,0,0,31380316,18442576,22078268,16379900,68,0,0.895,7.218,2.911,-1,-1,1,0.895,0,0,0,40574,24617,0,5,0,0,24583,0,1696,0.51,0.58,0,throughput_performance,net stress
0.87,0,0.31,0,3.11,0.31,0,0,4.6,4.58,0,0,0,0,0,0,0,0,0,0,0,0,1222893.79,1222893.79,45005,45005,0,0,0,31380316,18439260,22074952,16379900,68,0,0.858,10.797,3.648,-1,-1,1,0.858,0,0,0,40602,35054,0,5,1,0,35046,4,1696,0.51,0.58,0,throughput_performance,net stress
1.82,0,0.56,0.1,3.24,0.41,0,0,6.03,6.01,0,24,0,0.23,0,0,0,9.79,0,2.04,4.3,0.04,1222861.19,1222861.19,44363,44363,0,0,0,31380316,18429348,22065040,16379900,68,0,0.983,18.688,6.027,-1,-1,1,0.983,0,0,235,40939,29833,0,6,1,27,29896,1,1699,0.51,0.58,0,throughput_performance,net stress
0.86,0,0.45,0.1,3.47,0.4,0,0,5.18,5.18,0,19,0,0.09,0,0,0,5,0,1.68,3.4,0.03,1222830.82,1222830.82,43400,43400,0,0,0,31380316,18431620,22067312,16379900,68,0,0.869,10.37,3.647,-1,-1,1,0.869,0,0,95,39725,28823,0,5,1,0,28798,3,1696,0.47,0.57,0,throughput_performance,net stress
0.86,0,0.25,0,2.94,0.46,0,0,4.51,4.5,0,17,0,0.09,0,15,0,5.18,0,0.82,0.2,0.01,1222944.6,1222944.6,43485,43485,0,0,0,31380316,18428176,22063876,16379900,88,0,0.886,9.275,3.492,-1,-1,1,0.886,0,0,88,39575,27947,0,5,2,1,27983,0,1693,0.47,0.57,0,throughput_performance,net stress
3.1,0,0.36,0,3.05,0.41,0,0,6.92,6.91,0,0,0,0,0,0,0,0,0,0,0,0,1222826.11,1222826.11,41151,41151,0,0,0,31380316,18427352,22063052,16379900,4,0,1.186,19.677,4.275,-1,-1,1,1.186,0,0,0,42949,25851,0,7,0,1,25829,0,1693,0.47,0.57,0,throughput_performance,net stress
2.98,0,0.61,0,3.28,0.45,0,0,7.32,7.31,0,0,0,0,0,0,0,0,0,0,0,0,1222897.93,1222897.93,42562,42562,0,0,0,31380316,18422488,22058188,16379900,16,0,1.139,23.572,5.202,-1,-1,1,1.139,0,0,0,42574,27643,0,7,1,27,27619,1,1696,0.47,0.57,0,throughput_performance,net stress
2.13,0,0.25,0.05,3.05,0.2,0,0,5.63,5.64,0,3,0,0.02,0,0,0,7,0,5,1.6,0.01,1222996.79,1222996.79,44497,44497,0,0,0,31380316,18408428,22044144,16379900,376,0,1.012,17.956,5.088,-1,-1,1,1.012,0,0,21,40989,33130,0,6,2,0,33112,4,1693,0.43,0.56,0,throughput_performance,net stress
2.37,0,0.5,0,3.18,0.3,0,0,6.35,6.36,0,0,0,0,0,0,0,0,0,0,0,0,1223044.13,1223044.13,42756,42756,0,0,0,31380316,18421104,22056820,16379900,376,0,1.055,18.017,5.074,-1,-1,1,1.055,0,0,0,41057,27763,0,6,3,2,27764,2,1693,0.43,0.56,0,throughput_performance,net stress
2.48,0,0.41,0.05,3.09,0.35,0,0,6.33,6.35,0,15,0,0.39,0,11.76,0,26.43,0,2.87,1.9,0.04,1222958.03,1222958.03,43722,43722,0,0,0,31380316,18420296,22056012,16379900,384,0,1.133,15.903,4.117,-1,-1,1,1.133,0,0,396,41994,29187,0,7,2,0,29158,2,1693,0.43,0.56,0,throughput_performance,net stress
1.31,0,1.11,0,3.18,0.3,0,0,5.9,5.84,0,0,0,0,0,0,0,0,0,0,0,0,1223048.19,1223048.19,41743,41743,0,0,0,31380316,18414120,22049824,16379900,8,0,0.861,12.762,4.784,-1,-1,1,0.861,0,0,0,41273,29321,0,6,1,19,29371,2,1697,0.43,0.56,0,throughput_performance,net stress
1.21,0,0.61,0,3.28,0.56,0,0,5.66,5.67,0,0,0,0,0,0,0,0,0,0,0,0,1223020.92,1223020.92,44988,44988,0,0,0,31380316,18412972,22048688,16379900,20,0,1.041,12.076,3.253,-1,-1,1,1.041,0,0,0,42095,29589,0,5,4,0,29581,3,1696,0.4,0.55,0,throughput_performance,net stress
1.16,0,0.6,0,3.47,0.45,0,0,5.68,5.64,0,3,0,0.02,0,0,0,6.67,0,5,1.6,0.01,1223074.4,1223074.4,46041,46041,0,0,0,31380316,18416260,22051976,16379900,32,0,0.825,10.564,2.629,-1,-1,1,0.825,0,0,20,39535,29613,0,5,5,0,29580,0,1696,0.4,0.55,0,throughput_performance,net stress
1.61,0,0.75,0,3.52,0.35,0,0,6.23,6.22,0,0,0,0,0,0,0,0,0,0,0,0,1222952.72,1222952.72,43480,43480,0,0,0,31380316,18415596,22051312,16379900,40,0,0.791,13.407,3.823,-1,-1,1,0.791,0,0,0,40285,31178,0,7,3,0,31136,4,1694,0.4,0.55,0,throughput_performance,net stress
0.71,0,0.25,0.05,3.34,0.25,0,0,4.55,4.55,0,53,0,0.46,0,8.62,0,8.85,0,2.72,1.5,0.13,1222879.37,1222879.37,44721,44721,0,0,0,31380316,18416784,22052500,16379900,40,0,0.884,6.991,2.737,-1,-1,1,0.884,0,0,469,40554,25428,0,5,1,9,25430,1,1693,0.4,0.55,0,throughput_performance,net stress
1.01,0,0.35,0,3.85,0.56,0,0,5.77,5.76,0,0,0,0,0,0,0,0,0,0,0,0,1223657.87,1223657.87,47447,47447,0,0,0,31380316,18427076,22062792,16379900,40,0,1.125,21.771,2.41,-1,-1,1,1.125,0,0,0,40557,33481,0,5,1,0,33434,0,1696,0.36,0.54,0,throughput_performance,net stress
0.66,0,0.3,0,3.33,0.3,0,0,4.59,4.57,0,3,0,0.01,0,0,0,4,0,5,1.6,0.01,1222713.31,1222713.31,41451,41451,0,0,0,31380316,18452260,22087976,16379900,40,0,0.854,5.704,2.32,-1,-1,1,0.854,0,0,12,39694,19449,0,5,0,0,19448,0,1689,0.36,0.54,0,throughput_performance,net stress
0.5,0,0.35,0,3.28,0.35,0,0,4.48,4.48,0,0,0,0,0,0,0,0,0,0,0,0,1222990.36,1222990.36,44383,44383,0,0,0,31380316,18466564,22102280,16379900,40,0,0.887,5.746,2.147,-1,-1,1,0.887,0,0,0,39572,25464,0,5,1,1,25491,2,1689,0.36,0.54,0,throughput_performance,net stress
0.66,0,0.2,0,3.29,0.3,0,0,4.45,4.45,0,0,0,0,0,0,0,0,0,0,0,0,1222831.38,1222831.38,43774,43774,0,0,0,31380316,18468400,22104116,16379900,40,0,0.903,7.624,2.795,-1,-1,1,0.903,0,0,0,39818,23737,0,5,3,9,23671,3,1692,0.36,0.54,0,throughput_performance,net stress
0.7,0,0.15,0,3.37,0.4,0,0,4.62,4.63,0,0,0,0,0,0,0,0,0,0,0,0,1222966.08,1222966.08,43908,43908,0,0,0,31380316,18454636,22090352,16379900,40,0,0.888,5.14,2.024,-1,-1,1,0.888,0,0,0,40298,23020,0,5,4,0,23013,0,1689,0.5,0.57,0,throughput_performance,net stress
0.51,0,0.2,0,3.34,0.4,0,0,4.45,4.45,0,0,0,0,0,0,0,0,0,0,0,0,1222960.38,1222960.38,43793,43793,0,0,0,31380316,18454840,22090560,16379900,832,0,0.889,5.98,2.381,-1,-1,1,0.889,0,0,0,39858,24456,0,5,0,0,24442,0,1689,0.5,0.57,0,throughput_performance,net stress
0.66,0,0.56,0,3.24,0.35,0,0,4.81,4.78,0,0,0,0,0,0,0,0,0,0,0,0,1222674.56,1222674.56,36890,36890,0,0,0,31380316,18458036,22093760,16379900,836,0,0.865,9.525,3.149,-1,-1,1,0.865,0,0,0,39988,15214,0,5,0,27,15213,0,1694,0.5,0.57,0,throughput_performance,net stress
1.67,0,0.35,0.05,3.23,0.25,0,0,5.5,5.5,0,11,0,0.05,0,0,0,4.64,0,2.45,2.8,0.02,1222970.96,1222970.96,44004,44004,0,0,0,31380316,18482564,22118288,16379900,836,0,1.114,12.752,3.582,-1,-1,1,1.114,0,0,51,41685,24973,0,6,2,21,24951,0,1689,0.5,0.57,0,throughput_performance,net stress
0.71,0,0.2,0,3.18,0.45,0,0,4.54,4.52,0,0,0,0,0,0,0,0,0,0,0,0,1210246.29,1210246.29,33932.67,33932.67,0,0,0,31380316,18503796,22139532,16379900,848,0,0.778,5.687,2.657,-1,-1,1,0.778,0,0,0,39394,10764,0,5,0,0,10721,1,1689,0.54,0.57,0,throughput_performance,net stress
0.55,0,0.4,0,3.28,0.4,0,0,4.63,4.63,0,0,0,0,0,0,0,0,0,0,0,0,1222404.53,1222404.53,34109,34109,0,0,0,31380316,18504072,22139796,16379900,836,0,0.812,6.461,2.687,-1,-1,1,0.812,0,0,0,39629,9911,0,5,3,0,9881,1,1689,0.54,0.57,0,throughput_performance,net stress
0.61,0,0.46,0,3.75,0.51,0,0,5.33,5.33,0,0,0,0,0,0,0,0,0,0,0,0,1224121.05,1224121.05,46487,46487,0,0,0,31380316,18503920,22139644,16379900,836,0,0.837,14.853,2.822,-1,-1,1,0.837,0,0,0,39339,30133,0,5,3,27,30052,0,1691,0.54,0.57,0,throughput_performance,net stress
0.71,0,0.25,0,3.39,0.2,0,0,4.55,4.56,0,0,0,0,0,0,0,0,0,0,0,0,1222887.44,1222887.44,44878,44878,0,0,0,31380316,18500064,22135788,16379900,836,0,0.885,6.934,2.615,-1,-1,1,0.885,0,0,0,40300,26855,0,5,1,21,26838,3,1697,0.54,0.57,0,throughput_performance,net stress
0.5,0,0.35,0.05,3.67,0.25,0,0,4.77,4.77,0,17,0,0.1,0,0,0,6.06,0,1.35,2.4,0.02,578483.38,578483.38,21156,21156,0,0,0,31380316,18505924,22141648,16379900,836,0,0.827,9.425,3.03,-1,-1,1,0.827,0,0,103,39210,14933,0,5,1,1,14851,0,1689,0.57,0.58,0,throughput_performance,net stress
